contentId,recommendedContentId,similarityScore
7664140604181040222,4988225165850707692,0.2346
7664140604181040222,3075564241645350154,0.2257
7664140604181040222,7469361608711738006,0.2101
7664140604181040222,3296513714237850943,0.2054
7187974705675832644,4355464044208438135,0.2632
7187974705675832644,3075564241645350154,0.2622
7187974705675832644,-4336877432539963613,0.246
7187974705675832644,-4201751526335049119,0.2262
7187974705675832644,6658481071718074876,0.2238
2072448887839540892,-205193648629294862,0.3148
2072448887839540892,8494390949377713372,0.2828
2072448887839540892,-2148899391355011268,0.2766
2072448887839540892,-7002558676365724983,0.2619
2072448887839540892,-634395794651424614,0.26
-4975645025178552956,-4975645025178552956,1.0
-4975645025178552956,-5691008411030226594,1.0
-4975645025178552956,8163984238975480171,0.1861
-4975645025178552956,5779887740609126631,0.1841
-4975645025178552956,123378787151399958,0.1771
-8085935119790093311,-532999578436827210,0.2464
-8085935119790093311,5847042211895226591,0.2237
-8085935119790093311,524776334673868069,0.1855
-8085935119790093311,-5253644367331262405,0.1832
-8085935119790093311,-2136400115854451336,0.1477
-749116597676471759,-3980612444042641628,0.3914
-749116597676471759,8115033558441775155,0.3595
-749116597676471759,2625883933130361261,0.2344
-749116597676471759,-8277924497842156608,0.2137
-749116597676471759,7434270606888620096,0.1811
4045164454094417310,-5255285107284514595,0.3823
4045164454094417310,-5088157426675091741,0.3353
4045164454094417310,-5082274522455747241,0.3291
4045164454094417310,9213260650272029784,0.3254
4045164454094417310,-908052164352446106,0.3215
2518704978033827255,8297658253225035519,0.1367
2518704978033827255,-8909927294729358771,0.1233
2518704978033827255,-9153494109165200346,0.1233
2518704978033827255,-9153494109165200346,0.1233
2518704978033827255,-7191607771634445823,0.1082
-7673844339521298105,3035329611795434601,0.3606
-7673844339521298105,-6634868367571835312,0.2934
-7673844339521298105,-5204755921272353160,0.2665
-7673844339521298105,-7681408188643141872,0.2657
-7673844339521298105,-1111518890369033396,0.2591
-7485130558326482162,1433393829724383645,0.1524
-7485130558326482162,-6739959707791598779,0.1511
-7485130558326482162,162771765556771108,0.1505
-7485130558326482162,3064370296170038610,0.1336
-7485130558326482162,-4615575698508618335,0.1249
6198232071580299480,-5843518165523212471,0.3153
6198232071580299480,-2167839778474325326,0.3087
6198232071580299480,4815632823882298534,0.3081
6198232071580299480,-4386371945374980231,0.3031
6198232071580299480,-6761163882540291832,0.2994
3643465492984939400,9004099881383415529,0.6561
3643465492984939400,7793363699831164066,0.555
3643465492984939400,-885453047081832598,0.4321
3643465492984939400,-5231736210378596444,0.4303
3643465492984939400,6424668376409530281,0.2739
7359386552064322134,4815632823882298534,0.3363
7359386552064322134,2834574758085485485,0.3302
7359386552064322134,3460026829794173084,0.3261
7359386552064322134,1556878199027930272,0.3261
7359386552064322134,-5843518165523212471,0.3093
1019706997674210703,6847089514431675996,0.2568
1019706997674210703,-1452340812018195881,0.1928
1019706997674210703,6153710684104095269,0.1899
1019706997674210703,1441248639512899483,0.1721
1019706997674210703,-8885776096632729273,0.1661
-8278633353687754322,-3864069617285644895,0.4039
-8278633353687754322,-6940923725353716164,0.3169
-8278633353687754322,2282385028752844581,0.2995
-8278633353687754322,2032007496318616962,0.1757
-8278633353687754322,-6739959707791598779,0.1666
8402348887626635381,5937899505996968869,0.2108
8402348887626635381,8596997246990922861,0.195
8402348887626635381,-5204755921272353160,0.1925
8402348887626635381,-8717945432162716060,0.1854
8402348887626635381,-1111518890369033396,0.1843
5439554346835640135,2870099478920706993,0.2659
5439554346835640135,-321691855821364131,0.2618
5439554346835640135,-2309481887656981309,0.2606
5439554346835640135,-2309481887656981309,0.2606
5439554346835640135,393734797767236089,0.2367
-6255454949363031923,-6215634663594744290,0.2627
-6255454949363031923,8968837261991914049,0.2431
-6255454949363031923,3293246847422795557,0.2267
-6255454949363031923,-7904267039294833672,0.2139
-6255454949363031923,-5973686110278905367,0.2132
-1820269894165785259,4563006651994272837,0.4933
-1820269894165785259,123378787151399958,0.4741
-1820269894165785259,-8968101771604200516,0.4647
-1820269894165785259,-7009536306337650657,0.4563
-1820269894165785259,2639926854188906104,0.4508
833256912680066502,7400247075626691905,0.7001
833256912680066502,-8722526817358894474,0.5615
833256912680066502,7004101889471761341,0.5008
833256912680066502,2841458704671711663,0.4956
833256912680066502,-3697359635590244386,0.4683
-5464698687596686623,5152069678055228801,0.2096
-5464698687596686623,8240934591713322028,0.1871
-5464698687596686623,657779080033041603,0.1601
-5464698687596686623,6669026579073415958,0.1575
-5464698687596686623,1392715980907132808,0.1569
4563606877148407012,6009447229221815725,0.3652
4563606877148407012,8596997246990922861,0.2968
4563606877148407012,-6151852268067518688,0.2728
4563606877148407012,8589361101754366293,0.2595
4563606877148407012,909703879562824170,0.2557
-6792965795755857419,-8641360668993633978,0.6167
-6792965795755857419,-4049108709890217048,0.6046
-6792965795755857419,7508152369854945139,0.5395
-6792965795755857419,-486686184692655504,0.5282
-6792965795755857419,-8123488152283046553,0.4876
-7452761262757182727,1968587931268137930,0.4222
-7452761262757182727,5779887740609126631,0.274
-7452761262757182727,-6651333707067617642,0.2655
-7452761262757182727,-6726685468116057064,0.2646
-7452761262757182727,-1297580205670251233,0.2626
8021508382912212558,1968587931268137930,0.238
8021508382912212558,1115750778137998115,0.1722
8021508382912212558,4815632823882298534,0.1714
8021508382912212558,-556674612043273194,0.171
8021508382912212558,-5082274522455747241,0.1688
-8222568914848295086,4786732753690611738,0.417
-8222568914848295086,-3285620956704836473,0.2896
-8222568914848295086,-1557461511205521728,0.2699
-8222568914848295086,-6245524727898921842,0.2252
-8222568914848295086,6377566860234930618,0.1627
3845974592165897942,-659411840002799494,0.2387
3845974592165897942,9158289456544908688,0.2237
3845974592165897942,1592600391233958243,0.2019
3845974592165897942,-776023644693624658,0.1771
3845974592165897942,-6308850935767965758,0.1703
4899554125167253337,8316918063034631031,0.751
4899554125167253337,8968837261991914049,0.254
4899554125167253337,8836508987743809103,0.2209
4899554125167253337,-1403735753867098241,0.2064
4899554125167253337,6987435400166905688,0.1933
-4068545238978420047,-4068545238978420047,1.0
-4068545238978420047,-5791454671270548045,0.4105
-4068545238978420047,-14569272361926584,0.3335
-4068545238978420047,5947470908330062710,0.3326
-4068545238978420047,6187300944962737279,0.3103
-4068545238978420047,-4068545238978420047,1.0
-4068545238978420047,-5791454671270548045,0.4105
-4068545238978420047,-14569272361926584,0.3335
-4068545238978420047,5947470908330062710,0.3326
-4068545238978420047,6187300944962737279,0.3103
7288937801410681383,2321412363020240814,0.3517
7288937801410681383,-3785072380450959101,0.2582
7288937801410681383,4320282974712265321,0.257
7288937801410681383,-5845411843260276924,0.2507
7288937801410681383,-1654063646246197191,0.1807
4069333494579100211,5238119115012015307,0.5879
4069333494579100211,4139191914110236238,0.5144
4069333494579100211,7255021292858609470,0.5144
4069333494579100211,-2976309714446243509,0.4157
4069333494579100211,-1654063646246197191,0.3784
1331356827163029243,-730957269757756529,0.3486
1331356827163029243,-5082274522455747241,0.3193
1331356827163029243,123378787151399958,0.3185
1331356827163029243,231281690254211527,0.3035
1331356827163029243,-8340365043226490059,0.3028
-5941854046477982982,5779887740609126631,0.2395
-5941854046477982982,6341647533150019811,0.2149
-5941854046477982982,-624901815223005993,0.206
-5941854046477982982,-6859363289291329827,0.2025
-5941854046477982982,123378787151399958,0.2021
5568089143939945595,8289311442635691404,0.358
5568089143939945595,5266164468981660031,0.2087
5568089143939945595,-7620438371471449873,0.1958
5568089143939945595,-4336877432539963613,0.1861
5568089143939945595,-4571929941432664145,0.1754
5109221095427625188,123378787151399958,0.4431
5109221095427625188,-5082274522455747241,0.4339
5109221095427625188,-2323511129839590090,0.4205
5109221095427625188,5779887740609126631,0.4159
5109221095427625188,3367026768872537336,0.407
9033884391004475493,9033884391004475493,1.0
9033884391004475493,-3114161754347804356,0.6205
9033884391004475493,-3114161754347804356,0.6205
9033884391004475493,4315784099325221836,0.5687
9033884391004475493,4315784099325221836,0.5687
4315784099325221836,4315784099325221836,1.0
4315784099325221836,-3114161754347804356,0.9516
4315784099325221836,-3114161754347804356,0.9516
4315784099325221836,9033884391004475493,0.5687
4315784099325221836,9033884391004475493,0.5687
4315784099325221836,4315784099325221836,1.0
4315784099325221836,-3114161754347804356,0.9516
4315784099325221836,-3114161754347804356,0.9516
4315784099325221836,9033884391004475493,0.5687
4315784099325221836,9033884391004475493,0.5687
-3114161754347804356,-3114161754347804356,1.0
-3114161754347804356,4315784099325221836,0.9516
-3114161754347804356,4315784099325221836,0.9516
-3114161754347804356,9033884391004475493,0.6205
-3114161754347804356,9033884391004475493,0.6205
-3114161754347804356,-3114161754347804356,1.0
-3114161754347804356,4315784099325221836,0.9516
-3114161754347804356,4315784099325221836,0.9516
-3114161754347804356,9033884391004475493,0.6205
-3114161754347804356,9033884391004475493,0.6205
9033884391004475493,9033884391004475493,1.0
9033884391004475493,-3114161754347804356,0.6205
9033884391004475493,-3114161754347804356,0.6205
9033884391004475493,4315784099325221836,0.5687
9033884391004475493,4315784099325221836,0.5687
5268351851132250,5299613310913826266,0.1162
5268351851132250,-7684863035595645318,0.1043
5268351851132250,4307023751244532288,0.1017
5268351851132250,-4485188959476061019,0.0876
5268351851132250,3218993154926038233,0.0684
4463025528374352465,-4374331682165863764,0.3425
4463025528374352465,-7358932766266901263,0.3261
4463025528374352465,-7358932766266901263,0.3261
4463025528374352465,8550670510357310628,0.3261
4463025528374352465,-1870456025059842373,0.3243
-3980612444042641628,1432311799980176241,0.4433
-3980612444042641628,-2479936301516183562,0.4281
-3980612444042641628,-749116597676471759,0.3914
-3980612444042641628,-5610593914683957297,0.3375
-3980612444042641628,8115033558441775155,0.1746
-4050006690189978332,-4095842175692097942,0.6253
-4050006690189978332,6757348772114374254,0.4401
-4050006690189978332,5237574390644778994,0.4118
-4050006690189978332,-2871347907044769386,0.1872
-4050006690189978332,8900292750226176660,0.17
8938071859536254465,-2697906762425596568,0.5139
8938071859536254465,123378787151399958,0.5013
8938071859536254465,6341647533150019811,0.4994
8938071859536254465,-5037827401452845772,0.4965
8938071859536254465,-5082274522455747241,0.4856
2916072977192006313,1266958185239582088,0.4381
2916072977192006313,-1868297195590431285,0.3946
2916072977192006313,5410603488837817052,0.3854
2916072977192006313,-692972306229904743,0.3765
2916072977192006313,-2273517184910006534,0.3683
2704671778746002960,-3697359635590244386,0.3018
2704671778746002960,8596997246990922861,0.2855
2704671778746002960,7168347449326627154,0.2844
2704671778746002960,2841458704671711663,0.271
2704671778746002960,1805849336099641652,0.2602
5719793245136119929,8386493184609384928,0.2558
5719793245136119929,539980615899429566,0.2543
5719793245136119929,4815632823882298534,0.2489
5719793245136119929,8779890754987103603,0.2404
5719793245136119929,679005777543560737,0.2355
-3954182109690207118,-6566328419164841526,0.5391
-3954182109690207118,-2329480295839698254,0.4741
-3954182109690207118,4877833951599818487,0.2279
-3954182109690207118,-4338308747999225618,0.2268
-3954182109690207118,-6566175321434139682,0.1986
626121253933491500,-6941221957775073810,0.5215
626121253933491500,4056017896532335209,0.3748
626121253933491500,-4414039190127558142,0.3649
626121253933491500,4273365516830385867,0.3482
626121253933491500,-8159730897893673528,0.3349
-2097626568191556277,7653591914898297019,0.2518
-2097626568191556277,1805849336099641652,0.1898
-2097626568191556277,-3832772858396854546,0.1668
-2097626568191556277,8596997246990922861,0.1654
-2097626568191556277,-1051830303851697653,0.1612
-9128652074338368262,2399228553079505025,0.4943
-9128652074338368262,-3269885695260066314,0.4943
-9128652074338368262,2220561310072186802,0.4423
-9128652074338368262,-8068727428160395745,0.4342
-9128652074338368262,-1917202688559171732,0.4332
5088013394045185972,-2097075598039554565,0.319
5088013394045185972,5217724704513784613,0.2404
5088013394045185972,2607211459879791691,0.2206
5088013394045185972,-1124738136890721085,0.2129
5088013394045185972,6652210819857467321,0.2094
2470587255066232267,-769212572760644334,0.1352
2470587255066232267,-5231736210378596444,0.1235
2470587255066232267,-2841995722250280583,0.1145
2470587255066232267,430255078684584595,0.1094
2470587255066232267,-2382583983070627054,0.086
3746463631389880443,4865901874365409673,0.1483
3746463631389880443,3440451510720294447,0.132
3746463631389880443,-4070929606295451361,0.1254
3746463631389880443,6892866957050839435,0.1207
3746463631389880443,5545306236636747547,0.11
-8044741783031984918,-5973686110278905367,0.2344
-8044741783031984918,4911701623098526999,0.1829
-8044741783031984918,1286494666178127087,0.1505
-8044741783031984918,54678605145828343,0.1448
-8044741783031984918,3293246847422795557,0.1338
3017826600888052926,-277169424764188814,0.5004
3017826600888052926,962287586799267519,0.3794
3017826600888052926,-844797936291539016,0.3151
3017826600888052926,-5395935973320542237,0.2891
3017826600888052926,6669026579073415958,0.2794
-2797708685347481851,5398961846611539065,0.4284
-2797708685347481851,7400903238402587728,0.4006
-2797708685347481851,-6245566021053602636,0.3983
-2797708685347481851,-6851896696719147400,0.3884
-2797708685347481851,-39485845307123560,0.3754
